data_ID	filenames	type	total_sequences	total_bases_raw	total_bases	poor_quality_sequences	sequence_length	pct_gc	Basic Statistics	Per base sequence quality	Per tile sequence quality	Per sequence quality scores	Per base sequence content	Per sequence GC content	Per base N content	Sequence Length Distribution	Sequence Duplication Levels	Overrepresented sequences	Adapter Content
GCM1_HOXA13_1_AU_TCCACT40NTGT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM1_HOXA13_1_AU_TCCACT40NTGT.fastq.gz	background	1181017	47.2 Mbp	47200000	0	40	54	PASS	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
GCM1_HOXB13_1_AU_TGCGAC40NGGT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM1_HOXB13_1_AU_TGCGAC40NGGT.fastq.gz	background	888573	35.5 Mbp	35500000	0	40	53	PASS	PASS	WARN	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
GCM1_MAX_2_AU_TTAGTC40NTCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM1_MAX_2_AU_TTAGTC40NTCC.fastq.gz	background	875293	35 Mbp	35000000	0	40	59	PASS	PASS	FAIL	PASS	FAIL	PASS	WARN	PASS	PASS	PASS	PASS
GCM1_ONECUT2_2_AU_TCCAGG40NTAG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM1_ONECUT2_2_AU_TCCAGG40NTAG.fastq.gz	background	1352115	54 Mbp	54000000	0	40	55	PASS	PASS	FAIL	PASS	FAIL	PASS	WARN	PASS	PASS	PASS	PASS
GCM1_TBX21_2_AU_TCCTAT40NAGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM1_TBX21_2_AU_TCCTAT40NAGA.fastq.gz	background	1367876	54.7 Mbp	54700000	0	40	55	PASS	PASS	FAIL	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS
GCM2_DRGX_2_AAB_TGAGTG40NTGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_DRGX_2_AAB_TGAGTG40NTGA.fastq.gz	background	1243978	49.7 Mbp	49700000	0	40	50	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	FAIL	PASS	PASS
GCM2_ELK1_2_AAB_TGACGA40NGCA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_ELK1_2_AAB_TGACGA40NGCA.fastq.gz	background	1420640	56.8 Mbp	56800000	0	40	45	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
GCM2_EOMES_2_AAB_TGTCGT40NGCG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_EOMES_2_AAB_TGTCGT40NGCG.fastq.gz	background	1049576	41.9 Mbp	41900000	0	40	46	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
GCM2_FIGLA_2_AAB_TCTCTT40NTCG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_FIGLA_2_AAB_TCTCTT40NTCG.fastq.gz	background	1921435	76.8 Mbp	76800000	0	40	48	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
GCM2_FOXI1_2_AAB_TGTGTC40NTGG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_FOXI1_2_AAB_TGTGTC40NTGG.fastq.gz	background	1412759	56.5 Mbp	56500000	0	40	46	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	FAIL	PASS	PASS
GCM2_HOXA13_2_AAB_TCTAAT40NAAG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_HOXA13_2_AAB_TCTAAT40NAAG.fastq.gz	background	1429653	57.1 Mbp	57100000	0	40	48	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	FAIL	PASS	PASS
GCM2_PITX1_2_AAB_TCTTTC40NTTG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_PITX1_2_AAB_TCTTTC40NTTG.fastq.gz	background	1372300	54.8 Mbp	54800000	0	40	48	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
GCM2_TBX21_2_AAB_TGTTCA40NCTG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/GCM2_TBX21_2_AAB_TGTTCA40NCTG.fastq.gz	background	1426521	57 Mbp	57000000	0	40	45	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	FAIL	PASS	PASS
HOXA3_EOMES_1_AY_TGCACG40NTTG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXA3_EOMES_1_AY_TGCACG40NTTG.fastq.gz	background	1089066	43.5 Mbp	43500000	0	40	50	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
HOXB2_ELK1_2_AY_TATGCT40NACT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_ELK1_2_AY_TATGCT40NACT.fastq.gz	background	436318	17.4 Mbp	17400000	0	40	49	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_EOMES_1_AY_TCAGCA40NCTC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_EOMES_1_AY_TCAGCA40NCTC.fastq.gz	background	461741	18.4 Mbp	18400000	0	40	48	PASS	PASS	WARN	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_ETV1_1_AY_TGTATA40NGGT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_ETV1_1_AY_TGTATA40NGGT.fastq.gz	background	393895	15.7 Mbp	15700000	0	40	49	PASS	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_ETV4_1_AY_TCCGGG40NCTC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_ETV4_1_AY_TCCGGG40NCTC.fastq.gz	background	451065	18 Mbp	18000000	0	40	49	PASS	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_HOXB13_2_AY_TGTGCA40NCCG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_HOXB13_2_AY_TGTGCA40NCCG.fastq.gz	background	499925	19.9 Mbp	19900000	0	40	47	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_PAX1_2_AY_TGAACT40NAAG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_PAX1_2_AY_TGAACT40NAAG.fastq.gz	background	455284	18.2 Mbp	18200000	0	40	48	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_PAX5_1_AY_TGGTAT40NTGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_PAX5_1_AY_TGGTAT40NTGA.fastq.gz	background	421522	16.8 Mbp	16800000	0	40	49	PASS	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_PAX9_2_AY_TTAAAT40NAAT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_PAX9_2_AY_TTAAAT40NAAT.fastq.gz	background	406734	16.2 Mbp	16200000	0	40	50	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
HOXB2_TBX21_1_AY_TGTAGC40NCCT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_TBX21_1_AY_TGTAGC40NCCT.fastq.gz	background	414091	16.5 Mbp	16500000	0	40	49	PASS	PASS	WARN	PASS	WARN	WARN	PASS	PASS	PASS	PASS	PASS
HOXB2_TBX3_1_AY_TGGCTA40NTCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXB2_TBX3_1_AY_TGGCTA40NTCC.fastq.gz	background	335301	13.4 Mbp	13400000	0	40	49	PASS	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXD12_ELK1_1_AAB_TTCGCT40NCTT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXD12_ELK1_1_AAB_TTCGCT40NCTT.fastq.gz	background	956410	38.2 Mbp	38200000	0	40	50	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXD12_ELK3_1_AAB_TTGGGT40NGGC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXD12_ELK3_1_AAB_TTGGGT40NGGC.fastq.gz	background	885205	35.4 Mbp	35400000	0	40	48	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
HOXD12_EOMES_2_AAB_TGAGTC40NAAC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXD12_EOMES_2_AAB_TGAGTC40NAAC.fastq.gz	background	652406	26 Mbp	26000000	0	40	51	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
HOXD12_ETV1_2_AAB_TCCTGA40NCTC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXD12_ETV1_2_AAB_TCCTGA40NCTC.fastq.gz	background	1127966	45.1 Mbp	45100000	0	40	50	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	FAIL	PASS	PASS
HOXD12_ETV4_2_AAB_TCCGTA40NGCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXD12_ETV4_2_AAB_TCCGTA40NGCC.fastq.gz	background	1270373	50.8 Mbp	50800000	0	40	50	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	FAIL	PASS	PASS
HOXD12_TBX21_1_AAB_TCCTAT40NAGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/HOXD12_TBX21_1_AAB_TCCTAT40NAGA.fastq.gz	background	1174440	46.9 Mbp	46900000	0	40	49	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
MEIS1_DLX2_1_AT_TCCGCA40NCGC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MEIS1_DLX2_1_AT_TCCGCA40NCGC.fastq.gz	background	1267963	50.7 Mbp	50700000	0	40	45	PASS	PASS	FAIL	PASS	WARN	PASS	WARN	PASS	WARN	PASS	PASS
MEIS1_DRGX_1_AT_TAGGTG40NTGT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MEIS1_DRGX_1_AT_TAGGTG40NTGT.fastq.gz	background	1368657	54.7 Mbp	54700000	0	40	49	PASS	PASS	FAIL	PASS	FAIL	PASS	WARN	PASS	PASS	PASS	PASS
MEIS1_ELF1_1_AT_TCCGAT40NAGC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MEIS1_ELF1_1_AT_TCCGAT40NAGC.fastq.gz	background	1316848	52.6 Mbp	52600000	0	40	47	PASS	PASS	FAIL	PASS	WARN	PASS	WARN	PASS	WARN	PASS	PASS
ZeroCycle_TCCCGA40NGCC_0_0	/scratch/project_2013895/SELEX/data/input_libraries/submitted_ftp/ZeroCycle_TCCCGA40NGCC_0_0.fastq.gz	background	142630	5.7 Mbp	5700000	0	40	49	PASS	PASS	FAIL	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
MEIS1_EVX1_2_AT_TCAAAA40NAAA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MEIS1_EVX1_2_AT_TCAAAA40NAAA.fastq.gz	background	1372033	54.8 Mbp	54800000	0	40	47	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
MEIS1_HOXA13_2_AT_TACAAA40NAAC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MEIS1_HOXA13_2_AT_TACAAA40NAAC.fastq.gz	background	1523197	60.9 Mbp	60900000	0	40	48	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
MEIS1_ONECUT2_2_AT_TCCCTC40NTCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MEIS1_ONECUT2_2_AT_TCCCTC40NTCC.fastq.gz	background	1028651	41.1 Mbp	41100000	0	40	46	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	WARN	PASS	PASS
MEIS2_ONECUT2_1_AAA_TGTTTC40NTTA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MEIS2_ONECUT2_1_AAA_TGTTTC40NTTA.fastq.gz	background	503190	20.1 Mbp	20100000	0	40	48	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
MGA_DLX2_1_AAD_TGCGGT40NTCA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MGA_DLX2_1_AAD_TGCGGT40NTCA.fastq.gz	background	417627	16.7 Mbp	16700000	0	40	55	PASS	PASS	FAIL	PASS	FAIL	PASS	WARN	PASS	FAIL	PASS	PASS
MGA_DLX3_1_AAD_TGGGTG40NGGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MGA_DLX3_1_AAD_TGGGTG40NGGA.fastq.gz	background	496077	19.8 Mbp	19800000	0	40	54	PASS	PASS	FAIL	PASS	FAIL	PASS	WARN	PASS	FAIL	PASS	PASS
MGA_EVX1_1_AAD_TCGTGA40NGTC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MGA_EVX1_1_AAD_TCGTGA40NGTC.fastq.gz	background	159922	6.3 Mbp	6300000	0	40	51	PASS	PASS	FAIL	PASS	FAIL	PASS	WARN	PASS	FAIL	PASS	PASS
MGA_PITX1_1_AAD_TTCATT40NTAT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MGA_PITX1_1_AAD_TTCATT40NTAT.fastq.gz	background	311976	12.4 Mbp	12400000	0	40	55	PASS	PASS	FAIL	PASS	FAIL	PASS	WARN	PASS	WARN	PASS	PASS
ZeroCycle_TATGAC40NTCA_0_0	/scratch/project_2013895/SELEX/data/input_libraries/submitted_ftp/ZeroCycle_TATGAC40NTCA_0_0.fastq.gz	background	329077	13.1 Mbp	13100000	0	40	56	PASS	PASS	FAIL	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
MYBL1_EOMES_2_AX_TACAAG40NTCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MYBL1_EOMES_2_AX_TACAAG40NTCC.fastq.gz	background	501621	20 Mbp	20000000	0	40	57	PASS	PASS	WARN	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
MYBL1_TBX21_1_AX_TTTCTG40NTAG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/MYBL1_TBX21_1_AX_TTTCTG40NTAG.fastq.gz	background	392093	15.6 Mbp	15600000	0	40	57	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
PBX4_HOXA1_1_AS_TTCTGT40NAAC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/PBX4_HOXA1_1_AS_TTCTGT40NAAC.fastq.gz	background	958191	38.3 Mbp	38300000	0	40	51	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
PBX4_HOXA10_1_AS_TGACAA40NACT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/PBX4_HOXA10_1_AS_TGACAA40NACT.fastq.gz	background	1029538	41.1 Mbp	41100000	0	40	51	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
POU2F1_EOMES_1_AS_TGTCGT40NGCG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/POU2F1_EOMES_1_AS_TGTCGT40NGCG.fastq.gz	background	616374	24.6 Mbp	24600000	0	40	42	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
POU2F1_ETV4_1_AX_TAGAAC40NAAT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/POU2F1_ETV4_1_AX_TAGAAC40NAAT.fastq.gz	background	396693	15.8 Mbp	15800000	0	40	47	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	FAIL	PASS	PASS
POU2F1_GSC2_1_AS_TGCCAT40NACC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/POU2F1_GSC2_1_AS_TGCCAT40NACC.fastq.gz	background	615741	24.6 Mbp	24600000	0	40	42	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
POU2F1_HOXB13_1_AX_TACATT40NTAC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/POU2F1_HOXB13_1_AX_TACATT40NTAC.fastq.gz	background	655645	26.2 Mbp	26200000	0	40	40	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
POU2F1_SOX15_1_AS_TCGCCA40NCCT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/POU2F1_SOX15_1_AS_TCGCCA40NCCT.fastq.gz	background	162952	6.5 Mbp	6500000	0	40	41	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
POU2F1_SOX2_1_AS_TGCTCG40NCTC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/POU2F1_SOX2_1_AS_TGCTCG40NCTC.fastq.gz	background	650883	26 Mbp	26000000	0	40	45	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
POU2F1_TBX21_1_AS_TGTTCA40NCTG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/POU2F1_TBX21_1_AS_TGTTCA40NCTG.fastq.gz	background	154663	6.1 Mbp	6100000	0	40	41	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	WARN	PASS	PASS
RFX3_BHLHA15_2_AY_TTCTTT40NCAG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/RFX3_BHLHA15_2_AY_TTCTTT40NCAG.fastq.gz	background	436773	17.4 Mbp	17400000	0	40	52	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
RFX3_SREBF2_2_AY_TAAAGG40NGAC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/RFX3_SREBF2_2_AY_TAAAGG40NGAC.fastq.gz	background	340727	13.6 Mbp	13600000	0	40	54	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_CEBPD_2_AY_TGAGGC40NGGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_CEBPD_2_AY_TGAGGC40NGGA.fastq.gz	background	482858	19.3 Mbp	19300000	0	40	44	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_DRGX_2_AY_TGAGTG40NTGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_DRGX_2_AY_TGAGTG40NTGA.fastq.gz	background	457784	18.3 Mbp	18300000	0	40	43	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_ELF1_1_AY_TGTGAG40NAGG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_ELF1_1_AY_TGTGAG40NAGG.fastq.gz	background	451381	18 Mbp	18000000	0	40	44	PASS	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_ELK1_2_AY_TGACGA40NGCA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_ELK1_2_AY_TGACGA40NGCA.fastq.gz	background	323578	12.9 Mbp	12900000	0	40	44	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_EOMES_2_AY_TGTCGT40NGCG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_EOMES_2_AY_TGTCGT40NGCG.fastq.gz	background	444887	17.7 Mbp	17700000	0	40	45	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_ERG_2_AY_TGCCGC40NGCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_ERG_2_AY_TGCCGC40NGCC.fastq.gz	background	402594	16.1 Mbp	16100000.000000002	0	40	45	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_ETV1_1_AY_TGCGAA40NAGC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_ETV1_1_AY_TGCGAA40NAGC.fastq.gz	background	462348	18.4 Mbp	18400000	0	40	44	PASS	PASS	WARN	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_ETV4_2_AY_TGAAAC40NAAA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_ETV4_2_AY_TGAAAC40NAAA.fastq.gz	background	376216	15 Mbp	15000000	0	40	44	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_ETV7_2_AY_TGCAGA40NGAC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_ETV7_2_AY_TGCAGA40NGAC.fastq.gz	background	389271	15.5 Mbp	15500000	0	40	46	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_GSC2_2_AX_TCAAGA40NCGC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_GSC2_2_AX_TCAAGA40NCGC.fastq.gz	background	378901	15.1 Mbp	15100000	0	40	53	PASS	PASS	WARN	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_HOXA13_1_AX_TTTCAA40NTGA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_HOXA13_1_AX_TTTCAA40NTGA.fastq.gz	background	415352	16.6 Mbp	16600000.000000002	0	40	53	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_HOXB13_2_AY_TCTATG40NTAG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_HOXB13_2_AY_TCTATG40NTAG.fastq.gz	background	397034	15.8 Mbp	15800000	0	40	43	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_MAX_2_AY_TGCCTG40NTCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_MAX_2_AY_TGCCTG40NTCC.fastq.gz	background	499466	19.9 Mbp	19900000	0	40	46	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_ONECUT2_2_AX_TACTAC40NGCC	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_ONECUT2_2_AX_TACTAC40NGCC.fastq.gz	background	429129	17.1 Mbp	17100000	0	40	54	PASS	PASS	WARN	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_SPDEF_2_AY_TGGAGC40NGAT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_SPDEF_2_AY_TGGAGC40NGAT.fastq.gz	background	383590	15.3 Mbp	15300000	0	40	45	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_SPIB_1_AY_TGGCCC40NCCT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_SPIB_1_AY_TGGCCC40NCCT.fastq.gz	background	353426	14.1 Mbp	14100000	0	40	47	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_TBX21_2_AY_TGTTCA40NCTG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_TBX21_2_AY_TGTTCA40NCTG.fastq.gz	background	429676	17.1 Mbp	17100000	0	40	44	PASS	PASS	PASS	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
TEAD4_TCF3_2_AY_TCGTTA40NTTT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TEAD4_TCF3_2_AY_TCGTTA40NTTT.fastq.gz	background	414075	16.5 Mbp	16500000	0	40	47	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TFAP2C_DRGX_2_AY_TGATCA40NAGG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TFAP2C_DRGX_2_AY_TGATCA40NAGG.fastq.gz	background	1289991	51.5 Mbp	51500000	0	40	57	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TFAP2C_E2F8_2_AY_TGCGCG40NTAG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TFAP2C_E2F8_2_AY_TGCGCG40NTAG.fastq.gz	background	1012114	40.4 Mbp	40400000	0	40	56	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TFAP2C_ELK1_2_AY_TTCGCT40NCTT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TFAP2C_ELK1_2_AY_TTCGCT40NCTT.fastq.gz	background	1174669	46.9 Mbp	46900000	0	40	60	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	WARN	PASS	PASS
TFAP2C_HOXB13_2_AY_TGCGAC40NGGT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TFAP2C_HOXB13_2_AY_TGCGAC40NGGT.fastq.gz	background	1118474	44.7 Mbp	44700000	0	40	56	PASS	PASS	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TFAP4_ETV1_1_AW_TTGCGA40NGTA	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TFAP4_ETV1_1_AW_TTGCGA40NGTA.fastq.gz	background	1787640	71.5 Mbp	71500000	0	40	57	PASS	PASS	FAIL	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TFAP4_ETV4_1_AW_TTCTAA40NAAT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TFAP4_ETV4_1_AW_TTCTAA40NAAT.fastq.gz	background	1563553	62.5 Mbp	62500000	0	40	58	PASS	PASS	FAIL	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
TFAP4_FLI1_1_AW_TAGTAG40NGTT	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/TFAP4_FLI1_1_AW_TAGTAG40NGTT.fastq.gz	background	1263585	50.5 Mbp	50500000	0	40	58	PASS	PASS	FAIL	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS
ZeroCycle_TCTTAC40NGCG_0_0	/scratch/project_2013895/SELEX/data/input_libraries/submitted_ftp/ZeroCycle_TCTTAC40NGCG_0_0.fastq.gz	background	250677	10 Mbp	10000000	0	40	49	PASS	PASS	FAIL	PASS	PASS	PASS	PASS	PASS	PASS	PASS	PASS
CLOCK_EVX1_1_AX_TCTTAC40NGCG	/scratch/project_2013895/SELEX/data/Jolma2015/submitted_ftp/CLOCK_EVX1_1_AX_TCTTAC40NGCG.fastq.gz	background	395960	15.8 Mbp	15800000	0	40	49	PASS	PASS	PASS	PASS	PASS	PASS	PASS	PASS	WARN	PASS	PASS
ZeroCycle_TAGCCG40NGAA_0_0	/scratch/project_2013895/SELEX/data/input_libraries/submitted_ftp/ZeroCycle_TAGCCG40NGAA_0_0.fastq.gz	background	174948	6.9 Mbp	6900000	0	40	53	PASS	PASS	FAIL	PASS	WARN	PASS	PASS	PASS	PASS	PASS	PASS
